division,pangoShort,date,count,count_tot,count_tot2,frac,count_tot3
Vaud,B.1.617.2,2021-06-17,0,0,0,,0
Vaud,other,2021-06-17,0,0,0,,0
Vaud,B.1.1.28,2021-06-18,0,0,0,0.0,1
Vaud,B.1.1.7,2021-06-18,0,0,0,0.0,1
Vaud,B.1.351,2021-06-18,0,0,0,0.0,1
Vaud,B.1.617.2,2021-06-18,1,1,1,1.0,1
Vaud,other,2021-06-18,0,0,0,0.0,1
Vaud,B.1.1.28,2021-06-19,0,0,0,,0
Vaud,B.1.1.7,2021-06-19,0,0,0,,0
Vaud,B.1.351,2021-06-19,0,0,0,,0
Vaud,B.1.617.2,2021-06-19,0,0,0,,0
Vaud,other,2021-06-19,0,0,0,,0
Vaud,B.1.1.28,2021-06-20,0,0,0,,0
Vaud,B.1.1.7,2021-06-20,0,0,0,,0
Vaud,B.1.351,2021-06-20,0,0,0,,0
Vaud,B.1.617.2,2021-06-20,0,0,0,,0
Vaud,other,2021-06-20,0,0,0,,0
Vaud,B.1.1.28,2021-06-21,0,0,0,,0
Vaud,B.1.1.7,2021-06-21,0,0,0,,0
Vaud,B.1.351,2021-06-21,0,0,0,,0
Vaud,B.1.617.2,2021-06-21,0,0,0,,0
Vaud,other,2021-06-21,0,0,0,,0
Vaud,B.1.1.28,2021-06-22,0,0,0,,0
Vaud,B.1.1.7,2021-06-22,0,0,0,,0
Vaud,B.1.351,2021-06-22,0,0,0,,0
Vaud,B.1.617.2,2021-06-22,0,0,0,,0
Vaud,other,2021-06-22,0,0,0,,0
Vaud,B.1.1.28,2021-06-23,0,0,0,,0
Vaud,B.1.1.7,2021-06-23,0,0,0,,0
Vaud,B.1.351,2021-06-23,0,0,0,,0
Vaud,B.1.617.2,2021-06-23,0,0,0,,0
Vaud,other,2021-06-23,0,0,0,,0
Vaud,B.1.1.28,2021-06-24,1,1,1,1.0,1
Vaud,B.1.1.7,2021-06-24,0,0,0,0.0,1
Vaud,B.1.351,2021-06-24,0,0,0,0.0,1
Vaud,B.1.617.2,2021-06-24,0,0,0,0.0,1
Vaud,other,2021-06-24,0,0,0,0.0,1
Vaud,B.1.1.28,2021-06-25,0,0,0,,0
Vaud,B.1.1.7,2021-06-25,0,0,0,,0
Vaud,B.1.351,2021-06-25,0,0,0,,0
Vaud,B.1.617.2,2021-06-25,0,0,0,,0
Vaud,other,2021-06-25,0,0,0,,0
Vaud,B.1.1.28,2021-06-26,0,0,0,,0
Vaud,B.1.1.7,2021-06-26,0,0,0,,0
Vaud,B.1.351,2021-06-26,0,0,0,,0
Vaud,B.1.617.2,2021-06-26,0,0,0,,0
Vaud,other,2021-06-26,0,0,0,,0
Vaud,B.1.1.28,2021-06-27,0,0,0,,0
Vaud,B.1.1.7,2021-06-27,0,0,0,,0
Vaud,B.1.351,2021-06-27,0,0,0,,0
Vaud,B.1.617.2,2021-06-27,0,0,0,,0
Vaud,other,2021-06-27,0,0,0,,0
Vaud,B.1.1.28,2021-06-28,0,0,0,0.0,1
Vaud,B.1.1.7,2021-06-28,0,0,0,0.0,1
Vaud,B.1.351,2021-06-28,0,0,0,0.0,1
Vaud,B.1.617.2,2021-06-28,1,1,1,1.0,1
Vaud,other,2021-06-28,0,0,0,0.0,1
Vaud,B.1.1.28,2021-06-29,0,0,0,,0
Vaud,B.1.1.7,2021-06-29,0,0,0,,0
Vaud,B.1.351,2021-06-29,0,0,0,,0
Vaud,B.1.617.2,2021-06-29,0,0,0,,0
Vaud,other,2021-06-29,0,0,0,,0
Vaud,B.1.1.28,2021-06-30,0,0,0,0.0,1
Vaud,B.1.1.7,2021-06-30,0,0,0,0.0,1
Vaud,B.1.351,2021-06-30,0,0,0,0.0,1
Vaud,B.1.617.2,2021-06-30,1,1,1,1.0,1
Vaud,other,2021-06-30,0,0,0,0.0,1
Vaud,B.1.1.28,2021-07-01,0,0,0,,0
Vaud,B.1.1.7,2021-07-01,0,0,0,,0
Vaud,B.1.351,2021-07-01,0,0,0,,0
Vaud,B.1.617.2,2021-07-01,0,0,0,,0
Vaud,other,2021-07-01,0,0,0,,0
Vaud,B.1.1.28,2021-07-02,0,0,0,0.0,1
Vaud,B.1.1.7,2021-07-02,0,0,0,0.0,1
Vaud,B.1.351,2021-07-02,0,0,0,0.0,1
Vaud,B.1.617.2,2021-07-02,1,1,1,1.0,1
Vaud,other,2021-07-02,0,0,0,0.0,1
Vaud,B.1.1.28,2021-07-03,0,0,0,,0
Vaud,B.1.1.7,2021-07-03,0,0,0,,0
Vaud,B.1.351,2021-07-03,0,0,0,,0
Vaud,B.1.617.2,2021-07-03,0,0,0,,0
Vaud,other,2021-07-03,0,0,0,,0
Vaud,B.1.1.28,2021-07-04,0,0,0,,0
Vaud,B.1.1.7,2021-07-04,0,0,0,,0
Vaud,B.1.351,2021-07-04,0,0,0,,0
Vaud,B.1.617.2,2021-07-04,0,0,0,,0
Vaud,other,2021-07-04,0,0,0,,0
Vaud,B.1.1.28,2021-07-05,0,0,0,0.0,8
Vaud,B.1.1.7,2021-07-05,2,8,8,0.25,8
Vaud,B.1.351,2021-07-05,0,0,0,0.0,8
Vaud,B.1.617.2,2021-07-05,6,32,8,0.75,8
Vaud,other,2021-07-05,0,0,0,0.0,8
Vaud,B.1.1.28,2021-07-06,0,0,0,0.0,1
Vaud,B.1.1.7,2021-07-06,0,0,0,0.0,1
Vaud,B.1.351,2021-07-06,0,0,0,0.0,1
Vaud,B.1.617.2,2021-07-06,1,1,1,1.0,1
Vaud,other,2021-07-06,0,0,0,0.0,1
Vaud,B.1.1.28,2021-07-07,0,0,0,0.0,3
Vaud,B.1.1.7,2021-07-07,1,3,3,0.3333333333333333,3
Vaud,B.1.351,2021-07-07,0,0,0,0.0,3
Vaud,B.1.617.2,2021-07-07,2,6,3,0.6666666666666666,3
Vaud,other,2021-07-07,0,0,0,0.0,3
Vaud,B.1.1.28,2021-07-08,0,0,0,,0
Vaud,B.1.1.7,2021-07-08,0,0,0,,0
Vaud,B.1.351,2021-07-08,0,0,0,,0
Vaud,B.1.617.2,2021-07-08,0,0,0,,0
Vaud,other,2021-07-08,0,0,0,,0
Vaud,B.1.1.28,2021-07-09,0,0,0,0.0,3
Vaud,B.1.1.7,2021-07-09,0,0,0,0.0,3
Vaud,B.1.351,2021-07-09,0,0,0,0.0,3
Vaud,B.1.617.2,2021-07-09,3,9,3,1.0,3
Vaud,other,2021-07-09,0,0,0,0.0,3
Vaud,B.1.1.28,2021-07-10,0,0,0,,0
Vaud,B.1.1.7,2021-07-10,0,0,0,,0
Vaud,B.1.351,2021-07-10,0,0,0,,0
Vaud,B.1.617.2,2021-07-10,0,0,0,,0
Vaud,other,2021-07-10,0,0,0,,0
Vaud,B.1.1.28,2021-07-11,0,0,0,0.0,3
Vaud,B.1.1.7,2021-07-11,0,0,0,0.0,3
Vaud,B.1.351,2021-07-11,0,0,0,0.0,3
Vaud,B.1.617.2,2021-07-11,3,9,3,1.0,3
Vaud,other,2021-07-11,0,0,0,0.0,3
Vaud,B.1.1.28,2021-07-12,0,0,0,0.0,9
Vaud,B.1.1.7,2021-07-12,0,0,0,0.0,9
Vaud,B.1.351,2021-07-12,0,0,0,0.0,9
Vaud,B.1.617.2,2021-07-12,7,45,9,0.7777777777777778,9
Vaud,other,2021-07-12,2,9,9,0.2222222222222222,9
Vaud,B.1.1.28,2021-07-13,0,0,0,0.0,1
Vaud,B.1.1.7,2021-07-13,0,0,0,0.0,1
Vaud,B.1.351,2021-07-13,0,0,0,0.0,1
Vaud,B.1.617.2,2021-07-13,1,1,1,1.0,1
Vaud,other,2021-07-13,0,0,0,0.0,1
Vaud,B.1.1.28,2021-07-14,0,0,0,0.0,10
Vaud,B.1.1.7,2021-07-14,0,0,0,0.0,10
Vaud,B.1.351,2021-07-14,0,0,0,0.0,10
Vaud,B.1.617.2,2021-07-14,10,60,10,1.0,10
Vaud,other,2021-07-14,0,0,0,0.0,10
Vaud,B.1.1.28,2021-07-15,0,0,0,,0
Vaud,B.1.1.7,2021-07-15,0,0,0,,0
Vaud,B.1.351,2021-07-15,0,0,0,,0
Vaud,B.1.617.2,2021-07-15,0,0,0,,0
Vaud,other,2021-07-15,0,0,0,,0
Vaud,B.1.1.28,2021-07-16,0,0,0,,0
Vaud,B.1.1.7,2021-07-16,0,0,0,,0
Vaud,B.1.351,2021-07-16,0,0,0,,0
Vaud,B.1.617.2,2021-07-16,0,0,0,,0
Vaud,other,2021-07-16,0,0,0,,0
Vaud,B.1.1.28,2021-07-17,0,0,0,0.0,2
Vaud,B.1.1.7,2021-07-17,0,0,0,0.0,2
Vaud,B.1.351,2021-07-17,0,0,0,0.0,2
Vaud,B.1.617.2,2021-07-17,2,4,2,1.0,2
Vaud,other,2021-07-17,0,0,0,0.0,2
Vaud,B.1.1.28,2021-07-18,0,0,0,0.0,5
Vaud,B.1.1.7,2021-07-18,0,0,0,0.0,5
Vaud,B.1.351,2021-07-18,0,0,0,0.0,5
Vaud,B.1.617.2,2021-07-18,5,10,5,1.0,5
Vaud,other,2021-07-18,0,0,0,0.0,5
Vaud,B.1.1.28,2021-07-19,0,0,0,0.0,7
Vaud,B.1.1.7,2021-07-19,0,0,0,0.0,7
Vaud,B.1.351,2021-07-19,0,0,0,0.0,7
Vaud,B.1.617.2,2021-07-19,7,35,7,1.0,7
Vaud,other,2021-07-19,0,0,0,0.0,7
Vaud,B.1.1.28,2021-07-20,0,0,0,0.0,6
Vaud,B.1.1.7,2021-07-20,0,0,0,0.0,6
Vaud,B.1.351,2021-07-20,0,0,0,0.0,6
Vaud,B.1.617.2,2021-07-20,6,18,6,1.0,6
Vaud,other,2021-07-20,0,0,0,0.0,6
Vaud,B.1.1.28,2021-07-21,0,0,0,0.0,7
Vaud,B.1.1.7,2021-07-21,0,0,0,0.0,7
Vaud,B.1.351,2021-07-21,0,0,0,0.0,7
Vaud,B.1.617.2,2021-07-21,7,14,7,1.0,7
Vaud,other,2021-07-21,0,0,0,0.0,7
Vaud,B.1.1.28,2021-07-22,0,0,0,0.0,5
Vaud,B.1.1.7,2021-07-22,0,0,0,0.0,5
Vaud,B.1.351,2021-07-22,0,0,0,0.0,5
Vaud,B.1.617.2,2021-07-22,5,20,5,1.0,5
Vaud,other,2021-07-22,0,0,0,0.0,5
Vaud,B.1.1.28,2021-07-23,0,0,0,0.0,3
Vaud,B.1.1.7,2021-07-23,0,0,0,0.0,3
Vaud,B.1.351,2021-07-23,0,0,0,0.0,3
Vaud,B.1.617.2,2021-07-23,3,9,3,1.0,3
Vaud,other,2021-07-23,0,0,0,0.0,3
Vaud,B.1.1.28,2021-07-24,0,0,0,0.0,1
Vaud,B.1.1.7,2021-07-24,0,0,0,0.0,1
Vaud,B.1.351,2021-07-24,0,0,0,0.0,1
Vaud,B.1.617.2,2021-07-24,1,1,1,1.0,1
Vaud,other,2021-07-24,0,0,0,0.0,1
Vaud,B.1.1.28,2021-07-25,0,0,0,0.0,2
Vaud,B.1.1.7,2021-07-25,0,0,0,0.0,2
Vaud,B.1.351,2021-07-25,0,0,0,0.0,2
Vaud,B.1.617.2,2021-07-25,2,4,2,1.0,2
Vaud,other,2021-07-25,0,0,0,0.0,2
Vaud,B.1.1.28,2021-07-26,0,0,0,0.0,18
Vaud,B.1.1.7,2021-07-26,0,0,0,0.0,18
Vaud,B.1.351,2021-07-26,0,0,0,0.0,18
Vaud,B.1.617.2,2021-07-26,18,144,18,1.0,18
Vaud,other,2021-07-26,0,0,0,0.0,18
Vaud,B.1.1.28,2021-07-27,0,0,0,0.0,6
Vaud,B.1.1.7,2021-07-27,1,6,6,0.16666666666666666,6
Vaud,B.1.351,2021-07-27,0,0,0,0.0,6
Vaud,B.1.617.2,2021-07-27,5,30,6,0.8333333333333334,6
Vaud,other,2021-07-27,0,0,0,0.0,6
Vaud,B.1.1.28,2021-07-28,0,0,0,0.0,9
Vaud,B.1.1.7,2021-07-28,0,0,0,0.0,9
Vaud,B.1.351,2021-07-28,0,0,0,0.0,9
Vaud,B.1.617.2,2021-07-28,9,36,9,1.0,9
Vaud,other,2021-07-28,0,0,0,0.0,9
Vaud,B.1.1.28,2021-07-29,0,0,0,0.0,5
Vaud,B.1.1.7,2021-07-29,0,0,0,0.0,5
Vaud,B.1.351,2021-07-29,0,0,0,0.0,5
Vaud,B.1.617.2,2021-07-29,5,20,5,1.0,5
Vaud,other,2021-07-29,0,0,0,0.0,5
Vaud,B.1.1.28,2021-07-30,0,0,0,0.0,8
Vaud,B.1.1.7,2021-07-30,0,0,0,0.0,8
Vaud,B.1.351,2021-07-30,0,0,0,0.0,8
Vaud,B.1.617.2,2021-07-30,8,64,8,1.0,8
Vaud,other,2021-07-30,0,0,0,0.0,8
Vaud,B.1.1.28,2021-07-31,0,0,0,0.0,2
Vaud,B.1.1.7,2021-07-31,0,0,0,0.0,2
Vaud,B.1.351,2021-07-31,0,0,0,0.0,2
Vaud,B.1.617.2,2021-07-31,2,4,2,1.0,2
Vaud,other,2021-07-31,0,0,0,0.0,2
Vaud,B.1.1.28,2021-08-01,0,0,0,0.0,10
Vaud,B.1.1.7,2021-08-01,0,0,0,0.0,10
Vaud,B.1.351,2021-08-01,0,0,0,0.0,10
Vaud,B.1.617.2,2021-08-01,10,50,10,1.0,10
Vaud,other,2021-08-01,0,0,0,0.0,10
Vaud,B.1.1.28,2021-08-02,0,0,0,0.0,10
Vaud,B.1.1.7,2021-08-02,0,0,0,0.0,10
Vaud,B.1.351,2021-08-02,0,0,0,0.0,10
Vaud,B.1.617.2,2021-08-02,10,50,10,1.0,10
Vaud,other,2021-08-02,0,0,0,0.0,10
Vaud,B.1.1.28,2021-08-03,0,0,0,0.0,12
Vaud,B.1.1.7,2021-08-03,0,0,0,0.0,12
Vaud,B.1.351,2021-08-03,0,0,0,0.0,12
Vaud,B.1.617.2,2021-08-03,12,108,12,1.0,12
Vaud,other,2021-08-03,0,0,0,0.0,12
Vaud,B.1.1.28,2021-08-04,0,0,0,0.0,12
Vaud,B.1.1.7,2021-08-04,0,0,0,0.0,12
Vaud,B.1.351,2021-08-04,0,0,0,0.0,12
Vaud,B.1.617.2,2021-08-04,12,84,12,1.0,12
Vaud,other,2021-08-04,0,0,0,0.0,12
Vaud,B.1.1.28,2021-08-05,0,0,0,0.0,13
Vaud,B.1.1.7,2021-08-05,0,0,0,0.0,13
Vaud,B.1.351,2021-08-05,0,0,0,0.0,13
Vaud,B.1.617.2,2021-08-05,13,117,13,1.0,13
Vaud,other,2021-08-05,0,0,0,0.0,13
Vaud,B.1.1.28,2021-08-06,0,0,0,0.0,6
Vaud,B.1.1.7,2021-08-06,0,0,0,0.0,6
Vaud,B.1.351,2021-08-06,0,0,0,0.0,6
Vaud,B.1.617.2,2021-08-06,6,24,6,1.0,6
Vaud,other,2021-08-06,0,0,0,0.0,6
Vaud,B.1.1.28,2021-08-07,0,0,0,0.0,9
Vaud,B.1.1.7,2021-08-07,0,0,0,0.0,9
Vaud,B.1.351,2021-08-07,0,0,0,0.0,9
Vaud,B.1.617.2,2021-08-07,9,45,9,1.0,9
Vaud,other,2021-08-07,0,0,0,0.0,9
Vaud,B.1.1.28,2021-08-08,0,0,0,0.0,22
Vaud,B.1.1.7,2021-08-08,0,0,0,0.0,22
Vaud,B.1.351,2021-08-08,0,0,0,0.0,22
Vaud,B.1.617.2,2021-08-08,22,176,22,1.0,22
Vaud,other,2021-08-08,0,0,0,0.0,22
Vaud,B.1.1.28,2021-08-09,0,0,0,0.0,12
Vaud,B.1.1.7,2021-08-09,0,0,0,0.0,12
Vaud,B.1.351,2021-08-09,0,0,0,0.0,12
Vaud,B.1.617.2,2021-08-09,12,84,12,1.0,12
Vaud,other,2021-08-09,0,0,0,0.0,12
Vaud,B.1.1.28,2021-08-10,0,0,0,0.0,12
Vaud,B.1.1.7,2021-08-10,0,0,0,0.0,12
Vaud,B.1.351,2021-08-10,0,0,0,0.0,12
Vaud,B.1.617.2,2021-08-10,12,84,12,1.0,12
Vaud,other,2021-08-10,0,0,0,0.0,12
Vaud,B.1.1.28,2021-08-11,0,0,0,0.0,18
Vaud,B.1.1.7,2021-08-11,0,0,0,0.0,18
Vaud,B.1.351,2021-08-11,0,0,0,0.0,18
Vaud,B.1.617.2,2021-08-11,18,108,18,1.0,18
Vaud,other,2021-08-11,0,0,0,0.0,18
Vaud,B.1.1.28,2021-08-12,0,0,0,0.0,4
Vaud,B.1.1.7,2021-08-12,0,0,0,0.0,4
Vaud,B.1.351,2021-08-12,0,0,0,0.0,4
Vaud,B.1.617.2,2021-08-12,4,12,4,1.0,4
Vaud,other,2021-08-12,0,0,0,0.0,4
Vaud,B.1.1.28,2021-08-13,0,0,0,,0
Vaud,B.1.1.7,2021-08-13,0,0,0,,0
Vaud,B.1.351,2021-08-13,0,0,0,,0
Vaud,B.1.617.2,2021-08-13,0,0,0,,0
Vaud,other,2021-08-13,0,0,0,,0
Vaud,B.1.1.28,2021-08-14,0,0,0,0.0,3
Vaud,B.1.1.7,2021-08-14,0,0,0,0.0,3
Vaud,B.1.351,2021-08-14,0,0,0,0.0,3
Vaud,B.1.617.2,2021-08-14,3,9,3,1.0,3
Vaud,other,2021-08-14,0,0,0,0.0,3
Vaud,B.1.1.28,2021-08-15,0,0,0,0.0,16
Vaud,B.1.1.7,2021-08-15,0,0,0,0.0,16
Vaud,B.1.351,2021-08-15,0,0,0,0.0,16
Vaud,B.1.617.2,2021-08-15,16,176,16,1.0,16
Vaud,other,2021-08-15,0,0,0,0.0,16
Vaud,B.1.1.28,2021-08-16,0,0,0,0.0,14
Vaud,B.1.1.7,2021-08-16,0,0,0,0.0,14
Vaud,B.1.351,2021-08-16,0,0,0,0.0,14
Vaud,B.1.617.2,2021-08-16,14,98,14,1.0,14
Vaud,other,2021-08-16,0,0,0,0.0,14
Vaud,B.1.1.28,2021-08-17,0,0,0,0.0,24
Vaud,B.1.1.7,2021-08-17,0,0,0,0.0,24
Vaud,B.1.351,2021-08-17,0,0,0,0.0,24
Vaud,B.1.617.2,2021-08-17,24,192,24,1.0,24
Vaud,other,2021-08-17,0,0,0,0.0,24
Vaud,B.1.1.28,2021-08-18,0,0,0,0.0,20
Vaud,B.1.1.7,2021-08-18,0,0,0,0.0,20
Vaud,B.1.351,2021-08-18,0,0,0,0.0,20
Vaud,B.1.617.2,2021-08-18,20,280,20,1.0,20
Vaud,other,2021-08-18,0,0,0,0.0,20
Vaud,B.1.1.28,2021-08-19,0,0,0,0.0,5
Vaud,B.1.1.7,2021-08-19,0,0,0,0.0,5
Vaud,B.1.351,2021-08-19,0,0,0,0.0,5
Vaud,B.1.617.2,2021-08-19,5,15,5,1.0,5
Vaud,other,2021-08-19,0,0,0,0.0,5
Vaud,B.1.1.28,2021-08-20,0,0,0,0.0,2
Vaud,B.1.1.7,2021-08-20,0,0,0,0.0,2
Vaud,B.1.351,2021-08-20,0,0,0,0.0,2
Vaud,B.1.617.2,2021-08-20,2,4,2,1.0,2
Vaud,other,2021-08-20,0,0,0,0.0,2
Vaud,B.1.1.28,2021-08-21,0,0,0,,0
Vaud,B.1.1.7,2021-08-21,0,0,0,,0
Vaud,B.1.351,2021-08-21,0,0,0,,0
Vaud,B.1.617.2,2021-08-21,0,0,0,,0
Vaud,other,2021-08-21,0,0,0,,0
Vaud,B.1.1.28,2021-08-22,0,0,0,,0
Vaud,B.1.1.7,2021-08-22,0,0,0,,0
Vaud,B.1.351,2021-08-22,0,0,0,,0
Vaud,B.1.617.2,2021-08-22,0,0,0,,0
Vaud,other,2021-08-22,0,0,0,,0
Vaud,B.1.1.28,2021-08-23,0,0,0,,0
Vaud,B.1.1.7,2021-08-23,0,0,0,,0
Vaud,B.1.351,2021-08-23,0,0,0,,0
Vaud,B.1.617.2,2021-08-23,0,0,0,,0
Vaud,other,2021-08-23,0,0,0,,0
Vaud,B.1.1.28,2021-08-24,0,0,0,,0
Vaud,B.1.1.7,2021-08-24,0,0,0,,0
Vaud,B.1.351,2021-08-24,0,0,0,,0
Vaud,B.1.617.2,2021-08-24,0,0,0,,0
Vaud,other,2021-08-24,0,0,0,,0
Vaud,B.1.1.28,2021-08-25,0,0,0,,0
Vaud,B.1.1.7,2021-08-25,0,0,0,,0
Vaud,B.1.351,2021-08-25,0,0,0,,0
Vaud,B.1.617.2,2021-08-25,0,0,0,,0
Vaud,other,2021-08-25,0,0,0,,0
Vaud,B.1.1.28,2021-08-26,0,0,0,,0
Vaud,B.1.1.7,2021-08-26,0,0,0,,0
Vaud,B.1.351,2021-08-26,0,0,0,,0
Vaud,B.1.617.2,2021-08-26,0,0,0,,0
Vaud,other,2021-08-26,0,0,0,,0
Vaud,B.1.1.28,2021-08-27,0,0,0,,0
Vaud,B.1.1.7,2021-08-27,0,0,0,,0
Vaud,B.1.351,2021-08-27,0,0,0,,0
Vaud,B.1.617.2,2021-08-27,0,0,0,,0
Vaud,other,2021-08-27,0,0,0,,0
Vaud,B.1.1.28,2021-08-28,0,0,0,,0
Vaud,B.1.1.7,2021-08-28,0,0,0,,0
Vaud,B.1.351,2021-08-28,0,0,0,,0
Vaud,B.1.617.2,2021-08-28,0,0,0,,0
Vaud,other,2021-08-28,0,0,0,,0
Vaud,B.1.1.28,2021-08-29,0,0,0,0.0,16
Vaud,B.1.1.7,2021-08-29,0,0,0,0.0,16
Vaud,B.1.351,2021-08-29,0,0,0,0.0,16
Vaud,B.1.617.2,2021-08-29,16,128,16,1.0,16
Vaud,other,2021-08-29,0,0,0,0.0,16
Vaud,B.1.1.28,2021-08-30,0,0,0,0.0,18
Vaud,B.1.1.7,2021-08-30,0,0,0,0.0,18
Vaud,B.1.351,2021-08-30,0,0,0,0.0,18
Vaud,B.1.617.2,2021-08-30,18,162,18,1.0,18
Vaud,other,2021-08-30,0,0,0,0.0,18
Vaud,B.1.1.28,2021-08-31,0,0,0,0.0,1
Vaud,B.1.1.7,2021-08-31,0,0,0,0.0,1
Vaud,B.1.351,2021-08-31,0,0,0,0.0,1
Vaud,B.1.617.2,2021-08-31,1,1,1,1.0,1
Vaud,other,2021-08-31,0,0,0,0.0,1
Vaud,B.1.1.28,2021-09-01,0,0,0,,0
Vaud,B.1.1.7,2021-09-01,0,0,0,,0
Vaud,B.1.351,2021-09-01,0,0,0,,0
Vaud,B.1.617.2,2021-09-01,0,0,0,,0
Vaud,other,2021-09-01,0,0,0,,0
Vaud,B.1.1.28,2021-09-02,0,0,0,0.0,1
Vaud,B.1.1.7,2021-09-02,0,0,0,0.0,1
Vaud,B.1.351,2021-09-02,0,0,0,0.0,1
Vaud,B.1.617.2,2021-09-02,1,1,1,1.0,1
Vaud,other,2021-09-02,0,0,0,0.0,1
Vaud,B.1.1.28,2021-09-03,0,0,0,,0
Vaud,B.1.1.7,2021-09-03,0,0,0,,0
Vaud,B.1.351,2021-09-03,0,0,0,,0
Vaud,B.1.617.2,2021-09-03,0,0,0,,0
Vaud,other,2021-09-03,0,0,0,,0
Vaud,B.1.1.28,2021-09-04,0,0,0,0.0,6
Vaud,B.1.1.7,2021-09-04,0,0,0,0.0,6
Vaud,B.1.351,2021-09-04,0,0,0,0.0,6
Vaud,B.1.617.2,2021-09-04,6,18,6,1.0,6
Vaud,other,2021-09-04,0,0,0,0.0,6
Vaud,B.1.1.28,2021-09-05,0,0,0,0.0,8
Vaud,B.1.1.7,2021-09-05,0,0,0,0.0,8
Vaud,B.1.351,2021-09-05,0,0,0,0.0,8
Vaud,B.1.617.2,2021-09-05,8,40,8,1.0,8
Vaud,other,2021-09-05,0,0,0,0.0,8
Vaud,B.1.1.28,2021-09-06,0,0,0,0.0,10
Vaud,B.1.1.7,2021-09-06,0,0,0,0.0,10
Vaud,B.1.351,2021-09-06,0,0,0,0.0,10
Vaud,B.1.617.2,2021-09-06,10,60,10,1.0,10
Vaud,other,2021-09-06,0,0,0,0.0,10
Vaud,B.1.1.28,2021-09-07,0,0,0,0.0,4
Vaud,B.1.1.7,2021-09-07,0,0,0,0.0,4
Vaud,B.1.351,2021-09-07,0,0,0,0.0,4
Vaud,B.1.617.2,2021-09-07,4,8,4,1.0,4
Vaud,other,2021-09-07,0,0,0,0.0,4
Vaud,B.1.1.28,2021-09-08,0,0,0,,0
Vaud,B.1.1.7,2021-09-08,0,0,0,,0
Vaud,B.1.351,2021-09-08,0,0,0,,0
Vaud,B.1.617.2,2021-09-08,0,0,0,,0
Vaud,other,2021-09-08,0,0,0,,0
Vaud,B.1.1.28,2021-09-09,0,0,0,0.0,1
Vaud,B.1.1.7,2021-09-09,0,0,0,0.0,1
Vaud,B.1.351,2021-09-09,0,0,0,0.0,1
Vaud,B.1.617.2,2021-09-09,1,1,1,1.0,1
Vaud,other,2021-09-09,0,0,0,0.0,1
Vaud,B.1.1.28,2021-09-10,0,0,0,,0
Vaud,B.1.1.7,2021-09-10,0,0,0,,0
Vaud,B.1.351,2021-09-10,0,0,0,,0
Vaud,B.1.617.2,2021-09-10,0,0,0,,0
Vaud,other,2021-09-10,0,0,0,,0
Vaud,B.1.1.28,2021-09-11,0,0,0,0.0,4
Vaud,B.1.1.7,2021-09-11,0,0,0,0.0,4
Vaud,B.1.351,2021-09-11,0,0,0,0.0,4
Vaud,B.1.617.2,2021-09-11,4,12,4,1.0,4
Vaud,other,2021-09-11,0,0,0,0.0,4
Vaud,B.1.1.28,2021-09-12,0,0,0,0.0,1
Vaud,B.1.1.7,2021-09-12,0,0,0,0.0,1
Vaud,B.1.351,2021-09-12,0,0,0,0.0,1
Vaud,B.1.617.2,2021-09-12,1,1,1,1.0,1
Vaud,other,2021-09-12,0,0,0,0.0,1
Vaud,B.1.1.28,2021-09-13,0,0,0,0.0,5
Vaud,B.1.1.7,2021-09-13,0,0,0,0.0,5
Vaud,B.1.351,2021-09-13,0,0,0,0.0,5
Vaud,B.1.617.2,2021-09-13,5,15,5,1.0,5
Vaud,other,2021-09-13,0,0,0,0.0,5
Vaud,B.1.1.28,2021-09-14,0,0,0,0.0,18
Vaud,B.1.1.7,2021-09-14,0,0,0,0.0,18
Vaud,B.1.351,2021-09-14,0,0,0,0.0,18
Vaud,B.1.617.2,2021-09-14,18,126,18,1.0,18
Vaud,other,2021-09-14,0,0,0,0.0,18
Vaud,B.1.1.28,2021-09-15,0,0,0,0.0,3
Vaud,B.1.1.7,2021-09-15,0,0,0,0.0,3
Vaud,B.1.351,2021-09-15,0,0,0,0.0,3
Vaud,B.1.617.2,2021-09-15,3,6,3,1.0,3
Vaud,other,2021-09-15,0,0,0,0.0,3
Vaud,B.1.1.28,2021-09-16,0,0,0,,0
Vaud,B.1.1.7,2021-09-16,0,0,0,,0
Vaud,B.1.351,2021-09-16,0,0,0,,0
Vaud,B.1.617.2,2021-09-16,0,0,0,,0
Vaud,other,2021-09-16,0,0,0,,0
Vaud,B.1.1.28,2021-09-17,0,0,0,0.0,1
Vaud,B.1.1.7,2021-09-17,0,0,0,0.0,1
Vaud,B.1.351,2021-09-17,0,0,0,0.0,1
Vaud,B.1.617.2,2021-09-17,1,1,1,1.0,1
Vaud,other,2021-09-17,0,0,0,0.0,1
Vaud,B.1.1.28,2021-09-18,0,0,0,0.0,1
Vaud,B.1.1.7,2021-09-18,0,0,0,0.0,1
Vaud,B.1.351,2021-09-18,0,0,0,0.0,1
Vaud,B.1.617.2,2021-09-18,1,1,1,1.0,1
Vaud,other,2021-09-18,0,0,0,0.0,1
Vaud,B.1.1.28,2021-09-19,0,0,0,,0
Vaud,B.1.1.7,2021-09-19,0,0,0,,0
Vaud,B.1.351,2021-09-19,0,0,0,,0
Vaud,B.1.617.2,2021-09-19,0,0,0,,0
Vaud,other,2021-09-19,0,0,0,,0
Vaud,B.1.1.28,2021-09-20,0,0,0,0.0,8
