,city,index,variant,estimate,frac
11061,Lausanne (VD),2021-02-23,B.1.617.2,upper,0.012032334936088343
11062,Lausanne (VD),2021-02-23,P.1,upper,0.02156346502593589
11063,Lausanne (VD),2021-02-23,undetermined,upper,0.33352504811958855
11064,Lausanne (VD),2021-02-24,B.1.1.7,upper,0.7550232795299324
11065,Lausanne (VD),2021-02-24,B.1.351,upper,0.05965381964068161
11066,Lausanne (VD),2021-02-24,B.1.617.1,upper,0.019861839716574122
11067,Lausanne (VD),2021-02-24,B.1.617.2,upper,0.009832782890007323
11068,Lausanne (VD),2021-02-24,P.1,upper,0.02287725209558556
11069,Lausanne (VD),2021-02-24,undetermined,upper,0.3053703200939808
11070,Lausanne (VD),2021-02-25,B.1.1.7,upper,0.782986164242666
11071,Lausanne (VD),2021-02-25,B.1.351,upper,0.05332207610301951
11072,Lausanne (VD),2021-02-25,B.1.617.1,upper,0.015309819927047174
11073,Lausanne (VD),2021-02-25,B.1.617.2,upper,0.007694529912415421
11074,Lausanne (VD),2021-02-25,P.1,upper,0.02366206526919678
11075,Lausanne (VD),2021-02-25,undetermined,upper,0.2776549366136124
11076,Lausanne (VD),2021-02-26,B.1.1.7,upper,0.8085146451576628
11077,Lausanne (VD),2021-02-26,B.1.351,upper,0.0472057951172833
11078,Lausanne (VD),2021-02-26,B.1.617.1,upper,0.011426277706196449
11079,Lausanne (VD),2021-02-26,B.1.617.2,upper,0.006152128050285865
11080,Lausanne (VD),2021-02-26,P.1,upper,0.02495573022475164
11081,Lausanne (VD),2021-02-26,undetermined,upper,0.24828835411891942
11082,Lausanne (VD),2021-02-27,B.1.1.7,upper,0.8287744517780986
11083,Lausanne (VD),2021-02-27,B.1.351,upper,0.043066476130369354
11084,Lausanne (VD),2021-02-27,B.1.617.1,upper,0.008090873427785267
11085,Lausanne (VD),2021-02-27,B.1.617.2,upper,0.004933806824492936
11086,Lausanne (VD),2021-02-27,P.1,upper,0.026315972046935344
11087,Lausanne (VD),2021-02-27,undetermined,upper,0.22686832123230347
11088,Lausanne (VD),2021-02-28,B.1.1.7,upper,0.8457491628573474
11089,Lausanne (VD),2021-02-28,B.1.351,upper,0.0409783936581415
11090,Lausanne (VD),2021-02-28,B.1.617.1,upper,0.00565819380664995
11091,Lausanne (VD),2021-02-28,B.1.617.2,upper,0.004232988510100347
11092,Lausanne (VD),2021-02-28,P.1,upper,0.027255075781973823
11093,Lausanne (VD),2021-02-28,undetermined,upper,0.206464991804957
11094,Lausanne (VD),2021-03-01,B.1.1.7,upper,0.8561096873837356
11095,Lausanne (VD),2021-03-01,B.1.351,upper,0.041515057306093416
11096,Lausanne (VD),2021-03-01,B.1.617.1,upper,0.004033015526009984
11097,Lausanne (VD),2021-03-01,B.1.617.2,upper,0.003888190537572012
11098,Lausanne (VD),2021-03-01,P.1,upper,0.027348640063930132
11099,Lausanne (VD),2021-03-01,undetermined,upper,0.19162803289270752
11100,Lausanne (VD),2021-03-02,B.1.1.7,upper,0.8619888065228005
11101,Lausanne (VD),2021-03-02,B.1.351,upper,0.04507947758649275
11102,Lausanne (VD),2021-03-02,B.1.617.1,upper,0.0032078809072125843
11103,Lausanne (VD),2021-03-02,B.1.617.2,upper,0.0037926771053371634
11104,Lausanne (VD),2021-03-02,P.1,upper,0.028035203567507102
11105,Lausanne (VD),2021-03-02,undetermined,upper,0.1844580551051139
11106,Lausanne (VD),2021-03-03,B.1.1.7,upper,0.863613045727593
11107,Lausanne (VD),2021-03-03,B.1.351,upper,0.050219291197150934
11108,Lausanne (VD),2021-03-03,B.1.617.1,upper,0.0030351987012627673
11109,Lausanne (VD),2021-03-03,B.1.617.2,upper,0.0037812339766267826
11110,Lausanne (VD),2021-03-03,P.1,upper,0.028976620117492986
11111,Lausanne (VD),2021-03-03,undetermined,upper,0.17843600137102691
11112,Lausanne (VD),2021-03-04,B.1.1.7,upper,0.862228988170369
11113,Lausanne (VD),2021-03-04,B.1.351,upper,0.05547229637020233
11114,Lausanne (VD),2021-03-04,B.1.617.1,upper,0.0029987142071257857
11115,Lausanne (VD),2021-03-04,B.1.617.2,upper,0.003856810361053925
11116,Lausanne (VD),2021-03-04,P.1,upper,0.029900368587454804
11117,Lausanne (VD),2021-03-04,undetermined,upper,0.1761617350155225
11118,Lausanne (VD),2021-03-05,B.1.1.7,upper,0.8598455612129821
11119,Lausanne (VD),2021-03-05,B.1.351,upper,0.061382056892647134
11120,Lausanne (VD),2021-03-05,B.1.617.1,upper,0.003143998169894499
11121,Lausanne (VD),2021-03-05,B.1.617.2,upper,0.003989429749143595
11122,Lausanne (VD),2021-03-05,P.1,upper,0.030716770061885848
11123,Lausanne (VD),2021-03-05,undetermined,upper,0.1750709238349433
11124,Lausanne (VD),2021-03-06,B.1.1.7,upper,0.8592687636177017
11125,Lausanne (VD),2021-03-06,B.1.351,upper,0.06615805898568544
11126,Lausanne (VD),2021-03-06,B.1.617.1,upper,0.0033218170383318996
11127,Lausanne (VD),2021-03-06,B.1.617.2,upper,0.004122169883127447
11128,Lausanne (VD),2021-03-06,P.1,upper,0.031769747643550665
11129,Lausanne (VD),2021-03-06,undetermined,upper,0.17589630558057168
11130,Lausanne (VD),2021-03-07,B.1.1.7,upper,0.8577959374876684
11131,Lausanne (VD),2021-03-07,B.1.351,upper,0.06865203729663391
11132,Lausanne (VD),2021-03-07,B.1.617.1,upper,0.0035673163970085546
11133,Lausanne (VD),2021-03-07,B.1.617.2,upper,0.004464917523760645
11134,Lausanne (VD),2021-03-07,P.1,upper,0.032843221302367664
11135,Lausanne (VD),2021-03-07,undetermined,upper,0.1758333186887886
11136,Lausanne (VD),2021-03-08,B.1.1.7,upper,0.8605227523531449
11137,Lausanne (VD),2021-03-08,B.1.351,upper,0.06806352690601596
11138,Lausanne (VD),2021-03-08,B.1.617.1,upper,0.0036699070441716165
11139,Lausanne (VD),2021-03-08,B.1.617.2,upper,0.004657968511362401
11140,Lausanne (VD),2021-03-08,P.1,upper,0.03411155391198787
11141,Lausanne (VD),2021-03-08,undetermined,upper,0.1754225204694026
11142,Lausanne (VD),2021-03-09,B.1.1.7,upper,0.8653736883168816
11143,Lausanne (VD),2021-03-09,B.1.351,upper,0.06432824866244806
11144,Lausanne (VD),2021-03-09,B.1.617.1,upper,0.0036713367081104282
11145,Lausanne (VD),2021-03-09,B.1.617.2,upper,0.004672350281422451
11146,Lausanne (VD),2021-03-09,P.1,upper,0.033357868589945903
11147,Lausanne (VD),2021-03-09,undetermined,upper,0.17423344474494154
11148,Lausanne (VD),2021-03-10,B.1.1.7,upper,0.8715169350772217
11149,Lausanne (VD),2021-03-10,B.1.351,upper,0.05741918881376051
11150,Lausanne (VD),2021-03-10,B.1.617.1,upper,0.00357652283703603
11151,Lausanne (VD),2021-03-10,B.1.617.2,upper,0.004517572266244144
11152,Lausanne (VD),2021-03-10,P.1,upper,0.03235882540800472
11153,Lausanne (VD),2021-03-10,undetermined,upper,0.16853839527586897
11154,Lausanne (VD),2021-03-11,B.1.1.7,upper,0.8804779778198774
11155,Lausanne (VD),2021-03-11,B.1.351,upper,0.048548480216562793
11156,Lausanne (VD),2021-03-11,B.1.617.1,upper,0.0032791943851804835
11157,Lausanne (VD),2021-03-11,B.1.617.2,upper,0.00424117655685885
11158,Lausanne (VD),2021-03-11,P.1,upper,0.029975053467344085
11159,Lausanne (VD),2021-03-11,undetermined,upper,0.1585500931926937
11160,Lausanne (VD),2021-03-12,B.1.1.7,upper,0.8914132024839122
11161,Lausanne (VD),2021-03-12,B.1.351,upper,0.039318889166736024
11162,Lausanne (VD),2021-03-12,B.1.617.1,upper,0.002856017229478117
11163,Lausanne (VD),2021-03-12,B.1.617.2,upper,0.003830598385620693
11164,Lausanne (VD),2021-03-12,P.1,upper,0.025961119452210666
11165,Lausanne (VD),2021-03-12,undetermined,upper,0.14409129120135658
11166,Lausanne (VD),2021-03-13,B.1.1.7,upper,0.9027944381259885
11167,Lausanne (VD),2021-03-13,B.1.351,upper,0.03109156016547245
11168,Lausanne (VD),2021-03-13,B.1.617.1,upper,0.0022422663629515544
11169,Lausanne (VD),2021-03-13,B.1.617.2,upper,0.003649605250893968
11170,Lausanne (VD),2021-03-13,P.1,upper,0.020935534764381137
11171,Lausanne (VD),2021-03-13,undetermined,upper,0.12717812186489824
11172,Lausanne (VD),2021-03-14,B.1.1.7,upper,0.9129158567851825
11173,Lausanne (VD),2021-03-14,B.1.351,upper,0.025646711053536084
11174,Lausanne (VD),2021-03-14,B.1.617.1,upper,0.0016640213838725493
11175,Lausanne (VD),2021-03-14,B.1.617.2,upper,0.003927046582020925
11176,Lausanne (VD),2021-03-14,P.1,upper,0.015584375801801784
11177,Lausanne (VD),2021-03-14,undetermined,upper,0.11232269318151497
11178,Lausanne (VD),2021-03-15,B.1.1.7,upper,0.9222142839317683
11179,Lausanne (VD),2021-03-15,B.1.351,upper,0.02399805091340873
11180,Lausanne (VD),2021-03-15,B.1.617.1,upper,0.001097904823653647
11181,Lausanne (VD),2021-03-15,B.1.617.2,upper,0.004759032737870918
11182,Lausanne (VD),2021-03-15,P.1,upper,0.011356131160491377
11183,Lausanne (VD),2021-03-15,undetermined,upper,0.10141946884118722
11184,Lausanne (VD),2021-03-16,B.1.1.7,upper,0.9298953445648409
11185,Lausanne (VD),2021-03-16,B.1.351,upper,0.026066420013073154
11186,Lausanne (VD),2021-03-16,B.1.617.1,upper,0.0007311114501308155
11187,Lausanne (VD),2021-03-16,B.1.617.2,upper,0.005795456073584037
11188,Lausanne (VD),2021-03-16,P.1,upper,0.008137011048460537
11189,Lausanne (VD),2021-03-16,undetermined,upper,0.09298477940868852
11190,Lausanne (VD),2021-03-17,B.1.1.7,upper,0.9352902266923923
11191,Lausanne (VD),2021-03-17,B.1.351,upper,0.030533803048545468
11192,Lausanne (VD),2021-03-17,B.1.617.1,upper,0.0005023204520381714
11193,Lausanne (VD),2021-03-17,B.1.617.2,upper,0.006868673537208265
11194,Lausanne (VD),2021-03-17,P.1,upper,0.005825854470307946
11195,Lausanne (VD),2021-03-17,undetermined,upper,0.0893200854097522
11196,Lausanne (VD),2021-03-18,B.1.1.7,upper,0.9383209496249897
11197,Lausanne (VD),2021-03-18,B.1.351,upper,0.035532026237024304
11198,Lausanne (VD),2021-03-18,B.1.617.1,upper,0.00040182319681464015
11199,Lausanne (VD),2021-03-18,B.1.617.2,upper,0.008149659064571258
11200,Lausanne (VD),2021-03-18,P.1,upper,0.005332117229979938
11201,Lausanne (VD),2021-03-18,undetermined,upper,0.0898055106349717
11202,Lausanne (VD),2021-03-19,B.1.1.7,upper,0.9399400526958751
11203,Lausanne (VD),2021-03-19,B.1.351,upper,0.041685159445436
11204,Lausanne (VD),2021-03-19,B.1.617.1,upper,0.00039394007425623496
11205,Lausanne (VD),2021-03-19,B.1.617.2,upper,0.009231357833287768
11206,Lausanne (VD),2021-03-19,P.1,upper,0.005026716722490741
11207,Lausanne (VD),2021-03-19,undetermined,upper,0.0949726874531996
11208,Lausanne (VD),2021-03-20,B.1.1.7,upper,0.9396972460709263
11209,Lausanne (VD),2021-03-20,B.1.351,upper,0.047662726803842585
11210,Lausanne (VD),2021-03-20,B.1.617.1,upper,0.00044102584905407997
11211,Lausanne (VD),2021-03-20,B.1.617.2,upper,0.009978907096982261
11212,Lausanne (VD),2021-03-20,P.1,upper,0.005017853907972925
11213,Lausanne (VD),2021-03-20,undetermined,upper,0.10195486675522847
11214,Lausanne (VD),2021-03-21,B.1.1.7,upper,0.9386802924773846
11215,Lausanne (VD),2021-03-21,B.1.351,upper,0.05576188158253373
11216,Lausanne (VD),2021-03-21,B.1.617.1,upper,0.0005331268527414977
11217,Lausanne (VD),2021-03-21,B.1.617.2,upper,0.010153522234912522
11218,Lausanne (VD),2021-03-21,P.1,upper,0.005202751535963573
11219,Lausanne (VD),2021-03-21,undetermined,upper,0.11028021285556634
11220,Lausanne (VD),2021-03-22,B.1.1.7,upper,0.9365332809858644
11221,Lausanne (VD),2021-03-22,B.1.351,upper,0.06277777038085869
11222,Lausanne (VD),2021-03-22,B.1.617.1,upper,0.0006604913555916857
11223,Lausanne (VD),2021-03-22,B.1.617.2,upper,0.009861730832632833
11224,Lausanne (VD),2021-03-22,P.1,upper,0.005579115727996925
11225,Lausanne (VD),2021-03-22,undetermined,upper,0.11931524838741936
11226,Lausanne (VD),2021-03-23,B.1.1.7,upper,0.9348477101593231
11227,Lausanne (VD),2021-03-23,B.1.351,upper,0.06860046937052483
11228,Lausanne (VD),2021-03-23,B.1.617.1,upper,0.0008014249001794593
11229,Lausanne (VD),2021-03-23,B.1.617.2,upper,0.009141007554841141
11230,Lausanne (VD),2021-03-23,P.1,upper,0.005977688720336263
11231,Lausanne (VD),2021-03-23,undetermined,upper,0.12615380657996228
11232,Lausanne (VD),2021-03-24,B.1.1.7,upper,0.9340298277296143
11233,Lausanne (VD),2021-03-24,B.1.351,upper,0.07101935620792137
11234,Lausanne (VD),2021-03-24,B.1.617.1,upper,0.0009012543976688993
11235,Lausanne (VD),2021-03-24,B.1.617.2,upper,0.008248162726410919
11236,Lausanne (VD),2021-03-24,P.1,upper,0.006267020328471118
11237,Lausanne (VD),2021-03-24,undetermined,upper,0.1297457824740819
11238,Lausanne (VD),2021-03-25,B.1.1.7,upper,0.9337513536373115
11239,Lausanne (VD),2021-03-25,B.1.351,upper,0.07013488465480149
11240,Lausanne (VD),2021-03-25,B.1.617.1,upper,0.001008525964302066
11241,Lausanne (VD),2021-03-25,B.1.617.2,upper,0.00735203210995897
11242,Lausanne (VD),2021-03-25,P.1,upper,0.00643817926062678
11243,Lausanne (VD),2021-03-25,undetermined,upper,0.1284650739061546
11244,Lausanne (VD),2021-03-26,B.1.1.7,upper,0.9342990674900062
11245,Lausanne (VD),2021-03-26,B.1.351,upper,0.0661577374058533
11246,Lausanne (VD),2021-03-26,B.1.617.1,upper,0.001108798553367762
11247,Lausanne (VD),2021-03-26,B.1.617.2,upper,0.00637968994210523
11248,Lausanne (VD),2021-03-26,P.1,upper,0.006791844853165821
11249,Lausanne (VD),2021-03-26,undetermined,upper,0.12332769231303477
11250,Lausanne (VD),2021-03-27,B.1.1.7,upper,0.9348530701774738
11251,Lausanne (VD),2021-03-27,B.1.351,upper,0.05986157683724651
11252,Lausanne (VD),2021-03-27,B.1.617.1,upper,0.0012601817654371448
11253,Lausanne (VD),2021-03-27,B.1.617.2,upper,0.005578353623559708
11254,Lausanne (VD),2021-03-27,P.1,upper,0.007087862866976232
11255,Lausanne (VD),2021-03-27,undetermined,upper,0.11562256702979697
11256,Lausanne (VD),2021-03-28,B.1.1.7,upper,0.936847748714502
11257,Lausanne (VD),2021-03-28,B.1.351,upper,0.05234921441496372
11258,Lausanne (VD),2021-03-28,B.1.617.1,upper,0.0014045679850975842
11259,Lausanne (VD),2021-03-28,B.1.617.2,upper,0.004852239070440069
11260,Lausanne (VD),2021-03-28,P.1,upper,0.0076516522565642925
11261,Lausanne (VD),2021-03-28,undetermined,upper,0.10635498163193406
11262,Lausanne (VD),2021-03-29,B.1.1.7,upper,0.9392548769270023
11263,Lausanne (VD),2021-03-29,B.1.351,upper,0.04421125464061249
11264,Lausanne (VD),2021-03-29,B.1.617.1,upper,0.0014936011642143322
11265,Lausanne (VD),2021-03-29,B.1.617.2,upper,0.004476215698969193
11266,Lausanne (VD),2021-03-29,P.1,upper,0.00830249495280892
11267,Lausanne (VD),2021-03-29,undetermined,upper,0.09747654354924455
11268,Lausanne (VD),2021-03-30,B.1.1.7,upper,0.942383371096961
11269,Lausanne (VD),2021-03-30,B.1.351,upper,0.03706511275984654
11270,Lausanne (VD),2021-03-30,B.1.617.1,upper,0.001571152149073909
11271,Lausanne (VD),2021-03-30,B.1.617.2,upper,0.004203250764869221
11272,Lausanne (VD),2021-03-30,P.1,upper,0.009271696918449214
11273,Lausanne (VD),2021-03-30,undetermined,upper,0.0891899406041554
11274,Lausanne (VD),2021-03-31,B.1.1.7,upper,0.945923299438919
11275,Lausanne (VD),2021-03-31,B.1.351,upper,0.030397003936607866
11276,Lausanne (VD),2021-03-31,B.1.617.1,upper,0.0016526658606543744
11277,Lausanne (VD),2021-03-31,B.1.617.2,upper,0.00398127858346059
11278,Lausanne (VD),2021-03-31,P.1,upper,0.011019935306302174
11279,Lausanne (VD),2021-03-31,undetermined,upper,0.0826060839439241
11280,Lausanne (VD),2021-04-01,B.1.1.7,upper,0.9503640385207359
11281,Lausanne (VD),2021-04-01,B.1.351,upper,0.026048871230056555
11282,Lausanne (VD),2021-04-01,B.1.617.1,upper,0.0017198729120585577
11283,Lausanne (VD),2021-04-01,B.1.617.2,upper,0.0038543424498648756
11284,Lausanne (VD),2021-04-01,P.1,upper,0.012429462624803612
11285,Lausanne (VD),2021-04-01,undetermined,upper,0.08048342598657003
11286,Lausanne (VD),2021-04-02,B.1.1.7,upper,0.9548228898814533
11287,Lausanne (VD),2021-04-02,B.1.351,upper,0.021987888861088625
11288,Lausanne (VD),2021-04-02,B.1.617.1,upper,0.0018000886436885886
11289,Lausanne (VD),2021-04-02,B.1.617.2,upper,0.0035829559489372726
11290,Lausanne (VD),2021-04-02,P.1,upper,0.013766061947018814
11291,Lausanne (VD),2021-04-02,undetermined,upper,0.07806579422192483
11292,Lausanne (VD),2021-04-03,B.1.1.7,upper,0.9610609301183457
11293,Lausanne (VD),2021-04-03,B.1.351,upper,0.019478267221546178
11294,Lausanne (VD),2021-04-03,B.1.617.1,upper,0.0018502132865359437
11295,Lausanne (VD),2021-04-03,B.1.617.2,upper,0.003271563762987989
11296,Lausanne (VD),2021-04-03,P.1,upper,0.014222221387394691
11297,Lausanne (VD),2021-04-03,undetermined,upper,0.07257301686673849
11298,Lausanne (VD),2021-04-04,B.1.1.7,upper,0.9686550320494265
11299,Lausanne (VD),2021-04-04,B.1.351,upper,0.019650327717340585
11300,Lausanne (VD),2021-04-04,B.1.617.1,upper,0.001887190497043813
11301,Lausanne (VD),2021-04-04,B.1.617.2,upper,0.002911505267002196
11302,Lausanne (VD),2021-04-04,P.1,upper,0.013892283588338772
11303,Lausanne (VD),2021-04-04,undetermined,upper,0.06389262691675528
11304,Lausanne (VD),2021-04-05,B.1.1.7,upper,0.9753908322360106
11305,Lausanne (VD),2021-04-05,B.1.351,upper,0.020148623921509356
11306,Lausanne (VD),2021-04-05,B.1.617.1,upper,0.0018263081255493053
11307,Lausanne (VD),2021-04-05,B.1.617.2,upper,0.002717532924459547
11308,Lausanne (VD),2021-04-05,P.1,upper,0.012930358583115895
11309,Lausanne (VD),2021-04-05,undetermined,upper,0.05236743875789425
11310,Lausanne (VD),2021-04-06,B.1.1.7,upper,0.9807336711476062
11311,Lausanne (VD),2021-04-06,B.1.351,upper,0.02008464330181777
11312,Lausanne (VD),2021-04-06,B.1.617.1,upper,0.0018470025225914822
11313,Lausanne (VD),2021-04-06,B.1.617.2,upper,0.0027900020250813317
11314,Lausanne (VD),2021-04-06,P.1,upper,0.01272444791430538
11315,Lausanne (VD),2021-04-06,undetermined,upper,0.042647692737504815
11316,Lausanne (VD),2021-04-10,B.1.1.7,upper,0.9851389399204828
11317,Lausanne (VD),2021-04-10,B.1.351,upper,0.017585242624312512
11318,Lausanne (VD),2021-04-10,B.1.617.1,upper,0.0021782525637495534
11319,Lausanne (VD),2021-04-10,B.1.617.2,upper,0.004817056089242577
11320,Lausanne (VD),2021-04-10,P.1,upper,0.015120414857707879
11321,Lausanne (VD),2021-04-10,undetermined,upper,0.03623703415441402
11322,Lausanne (VD),2021-04-12,B.1.1.7,upper,0.9826565377627031
11323,Lausanne (VD),2021-04-12,B.1.351,upper,0.01499753365850864
11324,Lausanne (VD),2021-04-12,B.1.617.1,upper,0.002946374514406649
11325,Lausanne (VD),2021-04-12,B.1.617.2,upper,0.006444308369933399
11326,Lausanne (VD),2021-04-12,P.1,upper,0.015943501658826985
11327,Lausanne (VD),2021-04-12,undetermined,upper,0.03755717667893176
11328,Lausanne (VD),2021-04-13,B.1.1.7,upper,0.9812684370907396
11329,Lausanne (VD),2021-04-13,B.1.351,upper,0.013959056899502232
11330,Lausanne (VD),2021-04-13,B.1.617.1,upper,0.0033499112441522094
11331,Lausanne (VD),2021-04-13,B.1.617.2,upper,0.0075579969651966925
11332,Lausanne (VD),2021-04-13,P.1,upper,0.01595493346583839
11333,Lausanne (VD),2021-04-13,undetermined,upper,0.03805635083900627
11334,Lausanne (VD),2021-04-14,B.1.1.7,upper,0.9792039819598736
11335,Lausanne (VD),2021-04-14,B.1.351,upper,0.012750893806348015
11336,Lausanne (VD),2021-04-14,B.1.617.1,upper,0.003908540547085377
11337,Lausanne (VD),2021-04-14,B.1.617.2,upper,0.008622093197123358
11338,Lausanne (VD),2021-04-14,P.1,upper,0.01645870065093593
11339,Lausanne (VD),2021-04-14,undetermined,upper,0.039670596270164726
11340,Lausanne (VD),2021-04-15,B.1.1.7,upper,0.9766535281025268
11341,Lausanne (VD),2021-04-15,B.1.351,upper,0.012888539312576733
11342,Lausanne (VD),2021-04-15,B.1.617.1,upper,0.004329073729214195
11343,Lausanne (VD),2021-04-15,B.1.617.2,upper,0.009984010708114676
11344,Lausanne (VD),2021-04-15,P.1,upper,0.017165106494014922
11345,Lausanne (VD),2021-04-15,undetermined,upper,0.04241641935847332
11346,Lausanne (VD),2021-04-16,B.1.1.7,upper,0.9729981276442767
11347,Lausanne (VD),2021-04-16,B.1.351,upper,0.014213517179272836
11348,Lausanne (VD),2021-04-16,B.1.617.1,upper,0.00472981306952112
11349,Lausanne (VD),2021-04-16,B.1.617.2,upper,0.011668732353372986
11350,Lausanne (VD),2021-04-16,P.1,upper,0.018285704345681834
11351,Lausanne (VD),2021-04-16,undetermined,upper,0.04734309301791877
11352,Lausanne (VD),2021-04-17,B.1.1.7,upper,0.9690260855414697
11353,Lausanne (VD),2021-04-17,B.1.351,upper,0.015826793362126283
11354,Lausanne (VD),2021-04-17,B.1.617.1,upper,0.005139536421598527
11355,Lausanne (VD),2021-04-17,B.1.617.2,upper,0.01355989987368365
11356,Lausanne (VD),2021-04-17,P.1,upper,0.019343099947403134
11357,Lausanne (VD),2021-04-17,undetermined,upper,0.05359914492846715
11358,Lausanne (VD),2021-04-18,B.1.1.7,upper,0.9640869692298702
11359,Lausanne (VD),2021-04-18,B.1.351,upper,0.01789630174463521
11360,Lausanne (VD),2021-04-18,B.1.617.1,upper,0.005346796103547364
11361,Lausanne (VD),2021-04-18,B.1.617.2,upper,0.015581362163351743
11362,Lausanne (VD),2021-04-18,P.1,upper,0.020265092018305828
11363,Lausanne (VD),2021-04-18,undetermined,upper,0.06179758718328163
11364,Lausanne (VD),2021-04-19,B.1.1.7,upper,0.958229997868403
11365,Lausanne (VD),2021-04-19,B.1.351,upper,0.02071652967204464
11366,Lausanne (VD),2021-04-19,B.1.617.1,upper,0.005569952772674648
11367,Lausanne (VD),2021-04-19,B.1.617.2,upper,0.01760046613880934
11368,Lausanne (VD),2021-04-19,P.1,upper,0.021236361858864586
11369,Lausanne (VD),2021-04-19,undetermined,upper,0.0728046682408938
11370,Lausanne (VD),2021-04-20,B.1.1.7,upper,0.9518310266333785
11371,Lausanne (VD),2021-04-20,B.1.351,upper,0.023614664189290167
11372,Lausanne (VD),2021-04-20,B.1.617.1,upper,0.005715116615734318
11373,Lausanne (VD),2021-04-20,B.1.617.2,upper,0.019444247695756978
11374,Lausanne (VD),2021-04-20,P.1,upper,0.021739043306160787
11375,Lausanne (VD),2021-04-20,undetermined,upper,0.0838884234675763
11376,Lausanne (VD),2021-04-21,B.1.1.7,upper,0.9453214154799812
11377,Lausanne (VD),2021-04-21,B.1.351,upper,0.026006899570653674
11378,Lausanne (VD),2021-04-21,B.1.617.1,upper,0.005727401614531576
11379,Lausanne (VD),2021-04-21,B.1.617.2,upper,0.020527050559976827
11380,Lausanne (VD),2021-04-21,P.1,upper,0.02282782785028912
11381,Lausanne (VD),2021-04-21,undetermined,upper,0.0943864595868973
11382,Lausanne (VD),2021-04-22,B.1.1.7,upper,0.938376772182748
11383,Lausanne (VD),2021-04-22,B.1.351,upper,0.029013753727671652
11384,Lausanne (VD),2021-04-22,B.1.617.1,upper,0.005790065524953508
11385,Lausanne (VD),2021-04-22,B.1.617.2,upper,0.021066721044114525
11386,Lausanne (VD),2021-04-22,P.1,upper,0.023148637532140973
11387,Lausanne (VD),2021-04-22,undetermined,upper,0.10448243064250243
11388,Lausanne (VD),2021-04-23,B.1.1.7,upper,0.9318482434785367
11389,Lausanne (VD),2021-04-23,B.1.351,upper,0.031591592586369
11390,Lausanne (VD),2021-04-23,B.1.617.1,upper,0.005977892434958852
11391,Lausanne (VD),2021-04-23,B.1.617.2,upper,0.020828965364303252
11392,Lausanne (VD),2021-04-23,P.1,upper,0.02339483543707384
11393,Lausanne (VD),2021-04-23,undetermined,upper,0.1127544118191184
11394,Lausanne (VD),2021-04-24,B.1.1.7,upper,0.926663285762613
11395,Lausanne (VD),2021-04-24,B.1.351,upper,0.033192232659979524
11396,Lausanne (VD),2021-04-24,B.1.617.1,upper,0.006055582991938588
11397,Lausanne (VD),2021-04-24,B.1.617.2,upper,0.019874609539654513
11398,Lausanne (VD),2021-04-24,P.1,upper,0.023709779346848547
11399,Lausanne (VD),2021-04-24,undetermined,upper,0.1179394861798194
11400,Lausanne (VD),2021-04-25,B.1.1.7,upper,0.9230369307884472
11401,Lausanne (VD),2021-04-25,B.1.351,upper,0.03324172054887831
11402,Lausanne (VD),2021-04-25,B.1.617.1,upper,0.006166280367238835
11403,Lausanne (VD),2021-04-25,B.1.617.2,upper,0.018394308182091788
11404,Lausanne (VD),2021-04-25,P.1,upper,0.02362892036314054
11405,Lausanne (VD),2021-04-25,undetermined,upper,0.12094166437523775
11406,Lausanne (VD),2021-04-26,B.1.1.7,upper,0.9204943707025818
11407,Lausanne (VD),2021-04-26,B.1.351,upper,0.03317016378962711
11408,Lausanne (VD),2021-04-26,B.1.617.1,upper,0.0061472857302659325
11409,Lausanne (VD),2021-04-26,B.1.617.2,upper,0.016652528271210203
11410,Lausanne (VD),2021-04-26,P.1,upper,0.023266165653578492
11411,Lausanne (VD),2021-04-26,undetermined,upper,0.12253116278065472
11412,Lausanne (VD),2021-04-27,B.1.1.7,upper,0.9178877547378155
11413,Lausanne (VD),2021-04-27,B.1.351,upper,0.03281457964735618
11414,Lausanne (VD),2021-04-27,B.1.617.1,upper,0.0059865323769524555
11415,Lausanne (VD),2021-04-27,B.1.617.2,upper,0.014695370476506155
11416,Lausanne (VD),2021-04-27,P.1,upper,0.02223248593789772
11417,Lausanne (VD),2021-04-27,undetermined,upper,0.12221493098164617
11418,Lausanne (VD),2021-04-28,B.1.1.7,upper,0.9169155997516507
11419,Lausanne (VD),2021-04-28,B.1.351,upper,0.031941595225540506
11420,Lausanne (VD),2021-04-28,B.1.617.1,upper,0.005777587062253636
11421,Lausanne (VD),2021-04-28,B.1.617.2,upper,0.013264967320279946
11422,Lausanne (VD),2021-04-28,P.1,upper,0.02139703336517036
11423,Lausanne (VD),2021-04-28,undetermined,upper,0.11963364611005753
11424,Lausanne (VD),2021-04-29,B.1.1.7,upper,0.918305791615492
11425,Lausanne (VD),2021-04-29,B.1.351,upper,0.030433120971096263
11426,Lausanne (VD),2021-04-29,B.1.617.1,upper,0.005509488785999231
11427,Lausanne (VD),2021-04-29,B.1.617.2,upper,0.012740588235642999
11428,Lausanne (VD),2021-04-29,P.1,upper,0.02043567897243401
11429,Lausanne (VD),2021-04-29,undetermined,upper,0.11555941832150914
11430,Lausanne (VD),2021-04-30,B.1.1.7,upper,0.9206458294908846
11431,Lausanne (VD),2021-04-30,B.1.351,upper,0.028372701780257716
11432,Lausanne (VD),2021-04-30,B.1.617.1,upper,0.005354019725443924
